X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-76.8512,39.0161,train,0.0012358454563735231,94.99243128646354,0.9493383392257232
-75.848,39.006,train,0.0011271479054316149,87.80654289329215,0.9341420742218844
-76.615,39.3949,train,8.068551877307993E-4,61.55878189762304,0.8573358450693178
-75.6966,38.7618,train,0.0011156127516148626,86.98330964120701,0.932282902982059
-75.8602,38.7696,train,9.707434177451598E-4,73.86037408009203,0.9039406796894068
-78.8166,38.9166,train,3.633149945158687E-4,29.033993621341033,0.5838973763177291
-76.7903,39.0381,train,0.001150655887261383,89.51681822836198,0.9377744500287533
-75.7536,38.5069,train,9.738689177342458E-4,74.27097787345055,0.9046625361895156
-76.741,38.9528,train,0.0010258193394079562,80.30097528082143,0.9158966962000447
-79.8586,38.9545,train,9.695599255753189E-4,73.59064680312979,0.9036659193412271
-76.5972,39.244,train,9.298252913404718E-4,71.25748920619517,0.8939704733604185
-80.4654,37.4989,train,2.850209344055105E-4,25.263308744746617,0.4973537814763831
-75.7711,39.0891,train,0.0010621703459902706,83.56261027793786,0.9229606418414912
-76.4135,39.6153,train,7.613739966158908E-4,57.25089711930158,0.8407846837623286
-94.7639,31.5011,train,6.656815611986045E-5,11.504693353947188,0.14841451931659233
-79.6617,39.0905,train,0.0010985752947693646,85.64614653366023,0.9294404638369093
-75.6179,38.5318,train,0.0010206749717551716,79.06051707416388,0.9148460110286801
-75.667,38.658,train,0.0010277752783251972,80.59480905651832,0.9162927667044604
-83.4301,35.0604,train,6.646351645967338E-5,11.485537780844835,0.14819943527135104
-76.8712,39.0352,train,0.0011867727702283308,92.35332328555131,0.9429686392183766
-75.9902,39.3498,train,8.176047744544711E-4,62.682612098798266,0.8609893874348928
-76.1389,38.9788,train,7.065045137582073E-4,50.48045502524457,0.8182414191581716
-77.803,39.4834,train,7.633053891061482E-4,57.39068157434307,0.8415250939626233
-82.4519,35.6093,train,8.134050766503722E-5,13.104777961785171,0.17824004003852856
-71.494,43.204,train,6.260646354926487E-5,10.878628996651049,0.14023334518782615
-79.5624,38.6007,train,0.0010352116647330057,81.0454271981553,0.9177816560477393
