X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-80.545,38.2492,train,0.0010652531412208039,90.10081923839832,0.8757824459357527
-85.9928,37.2428,train,1.0121103290179886E-5,1.159211643988447,0.01962163387207705
-76.8063,39.0759,train,0.0010792250293647462,91.06544178936232,0.879134527679096
-80.3603,37.1386,train,1.5692194840390958E-4,11.701813554050405,0.2645307627719584
-79.1749,38.6239,train,8.530163468208384E-4,66.47730954894085,0.8117849483810381
-75.6682,38.5934,train,9.251425295774842E-4,76.40128625750125,0.8365732017807965
-76.0749,38.5751,train,5.572029796445967E-4,30.774588920927282,0.6641128252818004
-76.5914,38.3499,train,6.174584378676544E-4,35.280587694325554,0.7014917218979113
-77.7472,39.4789,train,7.849346593816572E-4,56.50278669272825,0.7849466198449354
-78.7624,39.6437,train,6.07996165983175E-4,34.537237486533044,0.6959097918921076
-79.9075,38.6761,train,9.86610056071998E-4,83.81342886220156,0.8551042751306742
-80.4654,37.4989,train,1.7423341918809825E-4,12.78388225348937,0.28904183894124424
-81.0773,39.2194,train,8.317187668006763E-4,63.63157027250607,0.8037704857342155
-79.8201,38.5447,train,0.0011306868266408403,93.61356775931965,0.8907194863004119
-82.4519,35.6162,train,1.142590108168049E-4,8.683758770775642,0.20045649315971525
-83.633,33.768,train,1.6523215593956553E-4,12.135124507544141,0.2764007788425713
-80.2621,37.9849,train,8.122074806759998E-4,60.99030871946963,0.7961290406015835
-84.871,36.9234,train,2.048537199728552E-4,14.292794390281276,0.3304135227894832
-77.1425,39.1092,train,9.81570515427203E-4,83.13499625797213,0.8536674819173026
-78.7736,39.2146,train,0.0011209031732022025,93.1489826932271,0.8886059318439691
-78.9957,39.6774,train,5.972486837263341E-4,33.65024381634745,0.6894429836153269
-95.3045,45.5016,train,1.070907699669228E-4,8.309459594719504,0.18915569064736437
-80.8134,37.5209,train,4.019281492726937E-4,22.117623761891974,0.5447726830947631
-75.63,38.576,train,7.977523672511209E-4,58.76791681694941,0.7902765527479851
-76.7191,39.3819,train,0.001001851137349441,85.85942741473201,0.8593642872388421
-77.8945,39.2426,train,8.778295094398281E-4,69.48909715346723,0.8207104541801505
-78.9765,39.7128,train,4.967601762980318E-4,27.25434924342744,0.6219147205571963
-76.98,40.5806,train,3.2793539809004797E-4,19.410186790724797,0.47380514965917186
-78.554,38.7586,train,8.946791862727133E-4,71.72604183559918,0.8265288824888388
-73.2139,44.6199,train,1.9608925097130775E-5,2.302950995991428,0.0376657634503933
-79.8586,38.9545,train,9.217921648957153E-4,76.02951720737079,0.8354976187640901
-79.8102,39.0129,train,9.790048940977638E-4,82.47109945139955,0.8529305488950445
-80.9742,37.9699,train,9.933942136024175E-4,84.8900625591246,0.8570162124314835
-78.1685,38.8884,train,9.046940009849081E-4,73.83883497389208,0.8298972730939178
-81.2173,39.1128,train,6.570727180453968E-4,38.53689756263666,0.7237698009168767
-70.1784,41.2636,train,6.916859094740259E-4,42.77238171868163,0.7418699824917944
-79.6205,38.8815,train,0.0011404412339994098,94.22450204157344,0.8927867997388257
-75.985,39.2261,train,8.951131904317493E-4,71.76935848106183,0.8266762290152844
-81.7609,37.653,train,6.674411030747851E-4,40.158222834911,0.7293209743928551
-73.0958,42.5494,train,4.6594630780731595E-4,25.202386891382428,0.598401821081992
-81.1853,39.1271,train,6.685852833716205E-4,40.384810324802444,0.7299266862000267
-79.455,38.8633,train,0.001480997458131628,99.99999524624245,0.9449619571072032
-78.346,39.734,train,6.919444700634345E-4,42.830321616196144,0.7420006279326309
-82.3835,35.6975,train,4.5729251491607954E-4,24.529754079391967,0.5915392625257658
-81.3987,39.1902,train,6.608427080485967E-4,39.06386676916515,0.72580128216385
-79.529333,38.852833,train,0.0012279634032757655,97.00521530924883,0.9096713526255473
-75.5429,38.8525,train,8.630019132057913E-4,67.81269636248268,0.8154290610969408
-76.8534,38.9567,train,0.001089928557772334,91.63231240347902,0.8816411548608203
-76.6823,38.938,train,9.046366446757007E-4,73.81557242699759,0.8298781692744961
-80.4307,38.246,train,8.640998147326316E-4,68.0717932448592,0.8158253969396958
-75.0683,38.3856,train,0.0010545493675942585,89.45754262941992,0.8731516809467708
-95.889,45.6194,train,2.1918365482990877E-4,14.910767484384724,0.3489392767315762
-76.9239,39.0421,train,0.00125511057514392,97.97681832292149,0.914347223788024
-77.5258,38.824,train,8.990561003935776E-4,72.75619064193317,0.828009145763085
-72.9956,43.2737,train,1.4691621050413485E-4,10.980517778239594,0.24998025947987856
-80.3896,39.5433,train,6.414849346674621E-4,36.84599013884375,0.7152092226715476
-76.8882,38.0147,train,3.6608476359267734E-4,20.72595776909824,0.5116771664752404
-77.1842,38.5813,train,9.98510482463164E-4,85.26221521864223,0.8584413935416533
-77.0221,38.3489,train,6.481634778311339E-4,37.752952104516204,0.7189089917086708
-80.8243,39.5195,train,8.187901452566529E-4,62.1379653713687,0.798739787220605
-80.6423,39.5177,train,6.576231103441656E-4,38.649840102557214,0.7240673186547852
-79.9497,38.1245,train,6.952460026877015E-4,43.24446043708763,0.7436630245504481
-79.4284,39.0081,train,6.85264501887211E-4,42.215978407502895,0.7386040657285351
-76.4295,38.2715,train,7.132214475426816E-4,46.28909750772464,0.7525279304478889
-79.2709,38.5509,train,7.237569014619373E-4,47.855605488606024,0.7575804869534731
-80.8607,38.2579,train,0.001062784609494813,89.7817557412086,0.8751806143346536
-80.7712,39.3312,train,7.2733081399543E-4,48.30603846607678,0.7592709131800623
-76.5494,38.8903,train,6.482128212102177E-4,37.75612281583075,0.7189361472338631
-79.5748,38.877,train,0.0011263855635767685,93.41217771897257,0.8897952732256669
-76.6752,38.8981,train,7.33279597473446E-4,49.03667402284552,0.7620585315306688
-77.3841,39.3633,train,0.0010119934255590505,86.57871620624171,0.8621295085775087
-79.637,39.074,train,9.78929003056695E-4,82.45735470985173,0.8529086940066182
-75.9161,36.6718,train,2.3393176977172409E-4,15.502516533379417,0.36747058408341393
-83.4301,35.0604,train,4.223604846992741E-5,4.175261293395059,0.07936939537482968
-77.7459,39.4803,train,6.684248371381758E-4,40.34937577692848,0.7298418301596543
-76.4016,41.5435,train,1.2090366995073493E-4,9.107376775944147,0.21079115184018782
-79.7129,39.0287,train,8.959245763591962E-4,72.00923158677361,0.8269513628606844
-77.6594,39.5056,train,6.487901089311261E-4,37.79321822239636,0.7192536556493874
-77.7334,39.6388,train,4.843258226708261E-4,26.771237866544517,0.6125969136245948
-78.2968,39.5054,train,9.047501002461844E-4,73.84475255039426,0.8299159561497664
-77.569,38.8088,train,6.033331917706468E-4,34.248559079670706,0.6931207641316052
-77.6381,39.2874,train,0.0010640011270375285,89.93907033717439,0.8754775666005943
-80.0658,39.5956,train,7.106712713654779E-4,45.71105522487762,0.7512891783104687
-79.8066,38.6164,train,0.0011806238692715807,95.79831516313934,0.9008986097063192
-76.3535,39.5426,train,8.861102254763114E-4,70.63170514894747,0.8235938899983248
-79.9091,38.522,train,8.105093969390904E-4,60.6769539988987,0.7954500871814414
-77.9574,39.6148,train,6.007057266103646E-4,34.05594462428444,0.6915379664673387
-83.0713,35.5857,train,3.2511391492933344E-4,19.25573008018014,0.47089022355358356
-80.9092,37.3243,train,5.725782824484428E-4,31.603539016611457,0.6740737532666887
-78.3709,39.2481,train,6.239240779021277E-4,35.70758919022932,0.7052468536716561
-76.9015,39.1535,train,8.819035698126348E-4,70.17937585405753,0.8221349289958316
-82.4438,35.6034,train,1.1750007238561677E-4,8.913885756894048,0.20551422115362483
-75.566,38.678,train,8.648884025982676E-4,68.18005334848876,0.8161095471230952
-75.8849,39.3822,train,7.445450510672977E-4,50.74996284412597,0.767249415138626
-80.4384,38.0671,train,0.0010238750774570686,87.26253188404046,0.8652998761855728
-77.408,39.3555,train,8.97411900225056E-4,72.34282135276874,0.8274545677709144
-76.9859,39.6687,train,5.648127940236797E-4,31.271701395497903,0.6690803429352764
-96.2925,44.2568,train,6.410609785012341E-6,0.6528110704783981,0.012473259855640628
-87.6557,41.9562,train,9.898314747530521E-5,7.775270868356142,0.17618132971156153
-71.494,43.204,train,9.851635107356282E-5,7.742134960917375,0.17542804187384364
-75.4302,37.9988,train,4.2657550901467714E-4,23.2497801579674,0.5662196068142707
-77.7224,38.8074,train,7.451141449321717E-4,50.84371459285245,0.7675086157927948
-82.3313,38.0968,train,3.359175193612381E-4,19.76820525325641,0.48196493925328965
-78.5681,39.6672,train,6.185718397039056E-4,35.37857227078282,0.7021417593268031
-79.1676,38.5878,train,7.35448470032268E-4,49.550882186063895,0.7630668221199866
-78.2993,39.6898,train,5.544628529363634E-4,30.566559460769064,0.6623059301848145
-79.7112,38.9364,train,9.118834770756525E-4,74.8386897892742,0.8322749822796928
-80.2469,34.6042,train,1.6754362690122167E-4,12.293448752894808,0.2796682178645191
-75.6578,38.5542,train,7.833639384818481E-4,56.21245486616102,0.7842842254826471
-79.6617,39.0905,train,9.915091273590428E-4,84.54334203827213,0.8564874956614338
-80.1047,39.6585,train,7.864041587433388E-4,56.82898371181382,0.7855644859761927
-80.1285,37.9666,train,6.252355978489522E-4,35.77275581797251,0.7060027795296624
-79.3444,38.9966,train,0.0011784130695073345,95.7343686419484,0.9004687044096172
-76.0912,38.4455,train,7.888593419535144E-4,57.131780873215234,0.7865928349607775
-73.0943,42.7263,train,4.323591568244344E-4,23.540023842836792,0.5711040877310207
-79.9848,38.0813,train,8.56631365825039E-4,66.8190149818582,0.8131124412822143
-80.9803,39.3114,train,7.860302100984904E-4,56.792353168424555,0.7854074240130015
-80.4004,38.9325,train,8.023920866688795E-4,59.47229872377085,0.7921731315704722
-77.9778,39.6983,train,5.712367928283932E-4,31.530491500754035,0.673216556594092
-75.6448,38.7364,train,9.114164519982937E-4,74.75108698244394,0.832121541791921
-75.3845,38.0584,train,5.428600473320781E-4,29.91876283359541,0.6545464568885424
-70.5209,41.3596,train,4.926256726419767E-4,27.051498595996964,0.6188416288074194
-81.9919,38.6019,train,4.230665138477032E-4,23.035635424064804,0.5632290725016307
-75.2024,40.6914,train,2.867341960100134E-4,17.582186635555185,0.4295977576137875
-80.8699,37.4746,train,4.462609125329408E-4,24.044240729085175,0.582620780174858
-79.3356,38.7582,train,5.962355871458334E-4,33.51655871032356,0.6888263512090869
-79.5867,39.3872,train,8.961861798247966E-4,72.072195333469,0.827039977158695
-79.63745,38.71562,train,0.001260185686223709,98.19854446430773,0.9151941281459611
-81.1145,38.5758,train,6.55073731905377E-4,38.29982810500448,0.7226865365419781
-76.8756,39.3171,train,7.79059013531676E-4,55.36145708338326,0.7824583026308662
-78.75,38.9753,train,8.51703497309403E-4,66.2551558767174,0.8113005184814506
-76.2402,39.0331,train,7.370881843211088E-4,49.77173012443354,0.7638262743170563
-76.4991,39.2548,train,8.154467268329891E-4,61.69549023869915,0.7974179612383534
-76.2772,41.3881,train,1.7206891908033546E-4,12.606312937379865,0.286022404561862
-80.4828,38.3785,train,9.748430399928935E-4,81.81397122325518,0.8517272227710138
-80.0802,38.2155,train,8.973737353209032E-4,72.3287430491515,0.8274416737843217
-76.5199,40.4494,train,4.6622629583434674E-4,25.25178172778856,0.5986219187820416
-79.8478,38.7436,train,8.235933279810827E-4,62.69200728118376,0.8006236524724669
-77.4059,39.5088,train,7.232582811485967E-4,47.71335396965823,0.7573437026551267
-80.3523,37.6223,train,4.080962158022466E-4,22.300592217579783,0.5502373148521952
-79.8227,39.6147,train,7.089218297545804E-4,45.44631438764168,0.7504358002107104
-78.5256,39.2489,train,8.155339646055642E-4,61.76115899462636,0.7974525608927555
-76.6845,39.1958,train,9.881606978885415E-4,84.07103856391622,0.8555435246514198
-75.7711,39.0891,train,0.001016763260993733,86.77052307614797,0.8634111061456673
-79.8381,38.2767,train,7.894183237185563E-4,57.28739621135493,0.7868262733857527
-81.7063,37.2628,train,5.71674457403505E-4,31.55432136066105,0.6734964667906614
-71.609,41.6403,train,3.334360244898185E-4,19.666610416142607,0.4794418573235639
-73.1937,42.7331,train,3.326665242095116E-4,19.634209724869233,0.4786569677186068
-81.2693,39.2585,train,7.52886326619085E-4,51.744465812521746,0.7710197940803556
-81.6216,38.8063,train,4.7807553185279884E-4,26.290567191531277,0.6078268215482127
-82.6177,35.6846,train,1.0416171527462963E-4,8.169613329750208,0.18449216653808054
-78.3347,39.2557,train,5.630081461476305E-4,31.18654877055139,0.6679089950855872
-84.8494,36.9908,train,1.7421448376153765E-4,12.78222663529954,0.28901547984398723
-78.9245,39.1459,train,9.314381880443383E-4,77.16768198845648,0.8385753389681438
-77.8892,39.4246,train,7.377528619037247E-4,49.88763847133339,0.7641334334198351
-75.9148,38.831,train,6.220215609166076E-4,35.613057180654735,0.7041468364803034
-79.8146,33.1365,train,4.231768478402836E-5,4.181417274592786,0.07951653763836253
-76.6081,39.3932,train,8.478370661366174E-4,65.75839440333996,0.8098665842109913
-77.4298,39.5521,train,5.958277812257251E-4,33.41132969102713,0.6885777901561791
-75.512,38.6407,train,8.287651059634643E-4,63.19957373699904,0.8026323745337013
-81.7787,37.6368,train,5.864204469421039E-4,32.806898834152776,0.6827885000401872
-81.8054,38.5317,train,3.963518291272033E-4,21.97119621949147,0.5397751880354587
-77.6644,39.3249,train,9.610938399316586E-4,80.35704148633135,0.8476814546019761
-77.3245,39.5035,train,7.925684248786072E-4,58.01696938783616,0.7881370325361443
-79.7251,38.7887,train,9.825836060331492E-4,83.28261243657765,0.8539574577603074
-78.4329,39.328,train,7.092913904084044E-4,45.50607600557521,0.7506163156042507
-76.7089,38.4245,train,5.744801987675356E-4,31.707107581748996,0.6752852038620738
-78.4953,39.1833,train,8.992382752020813E-4,72.81231266121347,0.8280704823446638
-86.0531,35.3379,train,8.877645781766009E-5,7.139568840725842,0.15955231028382888
-76.6342,38.9997,train,0.0010198990641506979,87.07570928420783,0.8642471613870657
-79.5733,39.0653,train,8.847997126036781E-4,70.5224787990932,0.8231406632185926
-76.8017,38.9865,train,0.0012419780436798936,97.25231193849146,0.9121162796403643
-77.8065,39.4857,train,7.394252522138987E-4,50.12428444671577,0.7649045082462398
-80.0949,39.5165,train,7.227367101204086E-4,47.57556416463555,0.7570957720480919
-80.0882,39.3389,train,0.0010359409215592644,88.31269021402584,0.8684447930725209
-82.4702,35.6702,train,2.1514583525001103E-4,14.79094566124455,0.34377166801416825
-69.979,41.9037,train,5.423867517049077E-4,29.89510019423767,0.6542261791652177
-84.8547,36.9951,train,1.583675862670301E-4,11.788558664317105,0.2666095636022303
-81.9089,38.2554,train,5.351560860026257E-4,29.590660795614266,0.6492961261320075
-77.9438,40.8017,train,2.5202371559575906E-4,16.083987594890704,0.3894846362989546
-76.7537,39.0382,train,0.0013601518179476742,99.4359422268054,0.930269674544609
-78.5664,39.6172,train,7.387386047724094E-4,50.05953508612205,0.7645882270129991
-76.0648,40.8355,train,3.15698667856362E-4,18.898237564190538,0.4610458057585193
-88.7744,30.3957,train,1.061341598430696E-5,1.2276704789610187,0.020566192242231107
-79.3446,38.9679,train,0.0012135578033306842,96.51870642148764,0.9070873118831726
-80.1293,38.3893,train,0.0010343878507368144,88.00188209941876,0.8680441449364174
-80.6273,39.4769,train,7.80534739487383E-4,55.53927370670447,0.7830859624069271
-76.9012,39.719,train,6.719002630933718E-4,40.92916218931384,0.7316739450256924
-77.7867,39.469,train,7.927154003674141E-4,58.05277980816719,0.7881979919555234
-76.6357,39.6091,train,6.319922979111344E-4,36.27591942466732,0.7098665530660615
-77.0023,39.5433,train,5.645410633034765E-4,31.25887973404749,0.6689042344887994
-83.2936,33.7289,train,9.616187465643737E-5,7.612855631796318,0.1716180181751219
-81.2275,39.2305,train,8.026614566206092E-4,59.5730757483531,0.7922827136822159
-77.4979,38.8128,train,9.838478648245596E-4,83.57762000589025,0.8543185193614833
-79.3048,38.836,train,7.977973142790046E-4,58.77220298907361,0.7902950085193865
-79.6079,39.061,train,9.632246452364008E-4,80.5549719170216,0.8483156079195227
-76.8413,39.4191,train,7.095728437409265E-4,45.54788547042412,0.7507537065517255
-77.0553,38.5607,train,0.0010648390201693206,90.04742292138468,0.8756816855762837
-82.9,40.41,train,6.974181338500865E-5,5.955433209853928,0.12763863638903872
-79.1441,39.3849,train,6.536492689975783E-4,38.15499858202801,0.721912019072926
-77.0964,38.6808,train,8.235678825161123E-4,62.63587240032966,0.8006137190663731
-79.2799,38.8659,train,0.0011429234108525288,94.51730704155798,0.8933065915321414
-78.0,39.0,train,9.683205644288752E-4,81.28169346038827,0.8498215281484998
-80.0499,38.0916,train,8.946974864478527E-4,71.72786674773134,0.82653509801626
-76.1565,39.6579,train,9.797565103727781E-4,82.63436779599003,0.8531468219775188
-78.4459,39.2062,train,7.739305611541553E-4,54.683717677748874,0.7802628986437241
-81.2294,37.9523,train,9.385297839197246E-4,77.79647883012937,0.8408012386949426
-79.3846,39.4545,train,8.795260769794981E-4,69.6699824437796,0.8213050315064809
-81.2489,38.9712,train,6.993759185286178E-4,43.83993502677029,0.7457274589608741
-80.3943,38.9646,train,8.589393328953212E-4,67.29551501627853,0.8139550626079151
-82.3804,38.2644,train,3.469490885971096E-4,20.12263561606736,0.4930341841848179
-76.6858,39.0417,train,0.0011131108255297882,92.82105565159273,0.8868933514094779
-76.8211,39.0181,train,0.0012169783636806712,96.76038652765946,0.9077074981368379
-78.3307,39.7038,train,5.839513338321339E-4,32.559371751839564,0.6812512537355869
-76.4163,38.1777,train,5.208808803230342E-4,28.53638356945855,0.6393555915856293
