X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-87.5908,41.7845,train,0.0010861452022001658,49.527008984657506,0.8181723278951862
-96.4448,44.4032,train,8.179182324861207E-5,8.851107706050378,0.12047350396461898
-82.4494,35.6126,train,1.8389318470346674E-4,15.655733028015757,0.2507022391859288
-76.9859,38.9755,train,0.001677411828464752,83.5420408646253,0.9281147347205732
-71.4711,44.4704,train,2.311263758760612E-5,2.61607842298712,0.03562503602870637
-96.2925,44.2568,train,3.1244245060664416E-5,3.553405471415728,0.04785465620421836
-79.6617,39.0905,train,5.837033830993297E-4,33.02865585657084,0.599930750963515
-101.9397,43.7619,train,0.0013543807757951188,62.40151285214564,0.8806493413617115
-77.1849,39.3868,train,0.0015945625199761425,79.3629486922847,0.9181324568700509
-102.3147,43.9045,train,0.0013556636850779883,62.691392301130044,0.8808894139857296
-75.7282,38.4791,train,0.0014885255846760245,72.1192557686194,0.9033083832754736
-78.5493,38.0811,train,0.0010741169033855063,49.03645800935314,0.8147071220517741
-95.479,45.526,train,8.624316423511642E-4,42.550468107435954,0.7416859840668746
-76.8574,39.035,train,0.0019668139271555537,95.86742530792588,0.9543566869282804
-71.2196,44.3453,train,5.614604438227863E-5,6.617761515806507,0.08434969613098986
-78.8166,38.9166,train,2.9997826665149635E-4,21.064637930854214,0.37550590463034184
-76.8511,39.0164,train,0.002067222852305998,98.00916196042532,0.961011523132057
-76.17999,38.878956,train,0.0011463565145277636,51.83114283891997,0.8345683322185401
-95.3045,45.5016,train,5.545555917398734E-4,31.885825800640042,0.581203604683296
-82.4438,35.6034,train,1.8788682379492194E-4,15.87265522270115,0.25538413680798655
-76.4295,38.2715,train,0.0013619065386524453,63.12425153119004,0.8820507733955324
-70.5209,41.3569,train,0.0010093611247691623,47.25714077703502,0.7948848855597054
-77.0559,38.5588,train,0.0016128539928771555,80.41776215308876,0.9204493203568733
-96.3972,44.7072,train,8.861601170086331E-5,9.531425437678202,0.1298434110696155
-76.8118,38.9651,train,0.001741807800771323,85.86339003195877,0.9350250139953528
-96.3261,44.9178,train,0.0012523405831054147,57.62464049069708,0.8599195208635142
-76.7892,39.0369,train,0.0020589175759422136,97.8014384257755,0.9604999791404325
-75.8265,39.6592,train,0.0011094017499514901,50.34694249766174,0.8246895463746065
-76.8125,38.9601,train,0.0019550687041101473,95.38413685368478,0.9535074937341007
-95.889,45.6194,train,4.592448062505143E-4,28.625795590946367,0.5136277097156439
-81.0995,36.9614,train,3.852863837677942E-4,25.929477280061878,0.4537637953515772
-75.389,40.03,train,8.975543947054296E-4,43.69142273897214,0.7555401477392306
-102.4287,43.8948,train,0.0014579404589741094,70.34934342380622,0.8985536784899607
-96.2836,44.8676,train,3.371972959673656E-4,23.492669029352594,0.41094066544248986
-77.6381,39.2874,train,0.0018397550344945405,90.84971249344173,0.944283574640686
-76.7473,38.9607,train,0.001362933156837881,63.266981261074974,0.8822406682700334
-96.4625,46.6414,train,2.1546452049381218E-4,17.18165620151795,0.2869257880956222
-76.5459,39.3182,train,0.0019306162227710662,94.2576842875456,0.9516885249591334
-77.5898,39.0256,train,0.002256708869175413,99.51492333995704,0.9710413368701805
-76.5974,38.3381,train,0.0014630598164533566,70.64145110093109,0.8993655124687998
-102.2091,43.8668,train,0.0017457787715474357,86.0379941196875,0.9354287051805407
-76.9401,39.0316,train,0.002015648195335312,97.01909189846631,0.9577243134643403
-76.3775,39.2492,train,0.0013183030314166174,59.7806744258866,0.8736962661524337
-75.1568,38.249,train,0.002004043701713134,96.78335505560842,0.9569472851753466
-95.9073,41.2796,train,2.3893466421061695E-4,18.20125552556576,0.31271482850575527
-70.9271,42.328,train,8.464651910499525E-4,42.07653380177197,0.7351310503868295
-82.5964,35.5043,train,1.5223210947396074E-4,13.759505295881397,0.21252766156826985
-76.2215,38.718,train,7.586441248842869E-4,38.65694797236569,0.6959872596040122
-74.5199,40.7156,train,2.2580496110666658E-4,17.722304703159566,0.29840503601229795
-79.81004,34.89376,train,2.8150932915567975E-5,3.196251933617553,0.043220819949719824
-76.8599,39.224,train,0.0014506680416219288,69.57355828748395,0.8973891369040046
-70.1746,41.266,train,8.288310583220432E-4,41.53308936146773,0.7276979851204775
-83.2941,33.7293,train,4.188461616264385E-5,5.027498054481818,0.06362342349264982
