Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.22337E-4,15.004342633,0.352946807,0.114437426,0.102236422,0.056523168
2.27962E-4,15.253202831,0.360034197,0.113430376,0.103301384,0.064081499
2.34053E-4,15.507579435,0.367621322,0.112423327,0.107561235,0.065067368
2.42806E-4,15.770318892,0.378365521,0.111416278,0.109691161,0.068353598
2.51147E-4,16.017282394,0.388435583,0.110500778,0.111821086,0.069010845
2.54472E-4,16.270266137,0.392404489,0.109585279,0.112886049,0.072297075
2.62453E-4,16.50385522,0.401824647,0.108761329,0.113951012,0.072297075
2.6891E-4,16.769210524,0.409340166,0.10784583,0.115015974,0.072297075
2.76408E-4,17.014950569,0.417948089,0.10702188,0.115015974,0.072297075
2.82139E-4,17.265828723,0.42444276,0.106197931,0.1171459,0.072954321
2.84755E-4,17.520949791,0.427382819,0.105373982,0.118210863,0.072954321
2.92234E-4,17.752352016,0.435706708,0.104641582,0.120340788,0.073940191
2.98236E-4,18.018048673,0.442299413,0.103817633,0.124600639,0.075583306
3.01071E-4,18.257809841,0.445386614,0.103085233,0.126730564,0.075583306
3.0483E-4,18.53046327,0.449453332,0.102261284,0.129925453,0.075911929
3.10329E-4,18.777220367,0.455349756,0.101528884,0.132055378,0.077226421
3.21515E-4,19.029321317,0.46714817,0.100796484,0.138445154,0.07919816
3.25114E-4,19.255735432,0.470890224,0.100155635,0.142705005,0.081827144
3.29899E-4,19.517679946,0.475824465,0.099423235,0.144834931,0.082813013
3.35434E-4,19.750737465,0.481474374,0.098782386,0.149094782,0.086099244
3.42911E-4,20.020854162,0.489010356,0.098049986,0.155484558,0.088399606
3.52545E-4,20.263682546,0.498558769,0.097409137,0.157614483,0.088399606
3.59485E-4,20.514057473,0.505326237,0.096768287,0.159744409,0.089056852
3.67308E-4,20.765232533,0.512845212,0.096127438,0.16400426,0.090371344
3.72866E-4,21.028861888,0.51811782,0.095486588,0.166134185,0.090699967
3.75941E-4,21.253710968,0.521010859,0.094937288,0.168264111,0.090699967
3.82219E-4,21.519650449,0.526862105,0.094296439,0.170394036,0.09102859
3.87386E-4,21.751105008,0.531624603,0.093747139,0.170394036,0.09102859
3.98628E-4,22.027071164,0.541821325,0.093106289,0.176783813,0.094643444
4.07445E-4,22.269000298,0.549663838,0.09255699,0.178913738,0.096943805
4.12506E-4,22.514520607,0.554103929,0.09200769,0.182108626,0.104830759
4.17034E-4,22.763792195,0.558039452,0.091458391,0.183173589,0.104830759
4.22735E-4,23.015404007,0.562945602,0.090909091,0.186368477,0.106145251
4.26913E-4,23.270376344,0.566505898,0.090359791,0.190628328,0.111074597
4.31905E-4,23.528014216,0.570722364,0.089810492,0.193823216,0.112717713
4.41868E-4,23.791473677,0.579015154,0.089261192,0.198083067,0.115346697
4.45237E-4,24.013655579,0.581782983,0.088803442,0.200212993,0.118632928
4.54266E-4,24.283359593,0.58911161,0.088254143,0.202342918,0.121590536
4.569E-4,24.511385855,0.591225289,0.087796393,0.202342918,0.121590536
4.62789E-4,24.786968945,0.595911522,0.087247093,0.208732694,0.126519882
4.64907E-4,25.019006364,0.59758379,0.086789344,0.21086262,0.127177128
4.66226E-4,25.251737143,0.598621919,0.086331594,0.214057508,0.128162997
4.68087E-4,25.5322059,0.600081747,0.085782294,0.217252396,0.131120605
4.72161E-4,25.767445247,0.60325868,0.085324545,0.218317359,0.132106474
