Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.36536E-4,14.759494939,0.254087691,0.133776792,0.097271649,0.091483647
1.4155E-4,15.009250578,0.262074219,0.132113821,0.098457888,0.091957655
1.45674E-4,15.253169706,0.268579317,0.130543237,0.099644128,0.092747669
1.4929E-4,15.50344897,0.274236152,0.128972653,0.099644128,0.092747669
1.52132E-4,15.760141314,0.278651135,0.127402069,0.103202847,0.093221678
1.55868E-4,16.006715946,0.284412955,0.125923873,0.105575326,0.095117712
1.595E-4,16.259863517,0.289972295,0.124445676,0.107947805,0.095117712
1.62927E-4,16.501561707,0.29517778,0.123059867,0.111506524,0.099857797
1.67588E-4,16.750306991,0.302194952,0.121674058,0.112692764,0.099857797
1.71679E-4,17.004554567,0.308297322,0.120288248,0.116251483,0.102859851
1.76626E-4,17.265770758,0.315605332,0.118902439,0.117437722,0.102859851
1.82789E-4,17.516882501,0.32460142,0.117609017,0.118623962,0.102859851
1.88859E-4,17.758445938,0.333346784,0.116407982,0.118623962,0.102859851
1.94022E-4,18.00747105,0.340695501,0.115206948,0.122182681,0.104281877
1.97441E-4,18.262147545,0.345517613,0.114005913,0.126927639,0.106335914
2.00797E-4,18.501002138,0.350217482,0.112897265,0.131672598,0.107599937
2.04439E-4,18.764316041,0.355278262,0.111696231,0.134045077,0.107599937
2.09394E-4,19.013461798,0.362101033,0.110587583,0.136417556,0.107599937
2.1308E-4,19.267147066,0.367129322,0.109478936,0.138790036,0.107915942
2.17495E-4,19.50372393,0.373100242,0.108462676,0.143534994,0.108231948
2.25082E-4,19.769494537,0.383228585,0.107354028,0.144721234,0.108231948
2.32896E-4,20.021838204,0.393489752,0.106337768,0.147093713,0.108231948
2.36873E-4,20.256903232,0.398647083,0.105413895,0.147093713,0.108231948
2.39954E-4,20.519356247,0.40261141,0.104397635,0.149466192,0.109653974
2.47275E-4,20.762436244,0.411927828,0.103473762,0.150652432,0.109969979
2.51459E-4,21.011946667,0.417187059,0.102549889,0.153024911,0.110285985
2.59661E-4,21.266752135,0.42736107,0.101626016,0.15658363,0.110443988
2.68052E-4,21.505074987,0.437585425,0.100794531,0.160142349,0.112656028
2.7247E-4,21.775579163,0.442894158,0.099870658,0.161328588,0.112656028
2.76218E-4,22.022097914,0.447359472,0.099039172,0.163701068,0.112972033
2.80259E-4,22.273025587,0.452133288,0.098207687,0.168446026,0.113130036
2.84736E-4,22.527637221,0.457375193,0.097376201,0.170818505,0.11502607
2.89771E-4,22.757435643,0.463209241,0.096637103,0.172004745,0.119292147
2.96377E-4,23.021926155,0.470768546,0.095805617,0.174377224,0.124190235
3.02917E-4,23.26185448,0.478148292,0.095066519,0.175563464,0.124506241
3.08033E-4,23.506001137,0.483849004,0.094327421,0.177935943,0.12498025
3.15406E-4,23.756605732,0.491955621,0.093588322,0.180308422,0.125138252
3.21649E-4,24.011822831,0.498719125,0.092849224,0.181494662,0.125138252
3.26021E-4,24.271177993,0.50340334,0.092110126,0.182680902,0.125454258
3.3032E-4,24.501242199,0.507965003,0.091463415,0.18623962,0.125612261
3.38023E-4,24.76944783,0.516036053,0.090724316,0.1886121,0.127350292
3.42167E-4,25.007958701,0.520322475,0.090077605,0.190984579,0.136988466
3.46237E-4,25.283500289,0.524495973,0.089338507,0.194543298,0.139042503
3.50171E-4,25.527761669,0.528495517,0.088691796,0.196915777,0.139674514
3.57061E-4,25.774894785,0.535418898,0.088045085,0.199288256,0.139832517
3.59221E-4,26.025800414,0.537568502,0.087398374,0.200474496,0.140464528
3.6681E-4,26.281270763,0.545042473,0.086751663,0.206405694,0.14330858
3.69396E-4,26.502436145,0.547561403,0.086197339,0.208778173,0.148838679
3.76793E-4,26.764351446,0.5546905,0.085550628,0.212336892,0.150102702
3.82236E-4,27.030365247,0.559864237,0.084903917,0.213523132,0.150102702
3.89132E-4,27.262200964,0.566332856,0.084349593,0.215895611,0.150892716
3.96459E-4,27.538186615,0.573101559,0.083702882,0.220640569,0.154526781
4.02464E-4,27.777834445,0.578569702,0.083148559,0.224199288,0.155948807
4.06135E-4,28.020746195,0.581878923,0.082594235,0.225385528,0.155948807
4.11488E-4,28.26697431,0.586656191,0.082039911,0.228944247,0.157528836
4.19749E-4,28.516206616,0.593922841,0.081485588,0.231316726,0.158002844
4.26279E-4,28.769755009,0.599577073,0.080931264,0.233689205,0.160372887
4.28649E-4,29.026296273,0.601609387,0.08037694,0.236061684,0.161478907
4.34492E-4,29.285078329,0.606575295,0.079822616,0.238434164,0.161952915
4.37335E-4,29.502877329,0.60896948,0.07936068,0.240806643,0.163848949
4.4187E-4,29.76664594,0.612758482,0.078806356,0.240806643,0.163848949
4.50207E-4,30.03407332,0.619628911,0.078252033,0.243179122,0.165112972
4.57552E-4,30.261522476,0.625580162,0.077790096,0.246737841,0.169853057
4.60356E-4,30.537315754,0.627827505,0.077235772,0.25029656,0.170327066
4.62807E-4,30.768436067,0.629780349,0.076773836,0.2514828,0.170485069
4.67011E-4,31.001212604,0.633107308,0.076311899,0.255041518,0.170801074
4.72555E-4,31.283751231,0.637448702,0.075757576,0.260972716,0.171275083
4.76618E-4,31.521130263,0.640597828,0.075295639,0.262158956,0.171749091
4.83243E-4,31.761873243,0.645673247,0.074833703,0.263345196,0.171749091
4.85255E-4,32.004294602,0.647201016,0.074371766,0.269276394,0.1722231
4.91428E-4,32.296971688,0.651845433,0.073817443,0.270462633,0.172381103
4.98024E-4,32.544341992,0.656741639,0.073355506,0.274021352,0.172697109
5.04808E-4,32.795156478,0.661705031,0.07289357,0.277580071,0.173171117
5.10984E-4,33.050019237,0.666161351,0.072431633,0.278766311,0.173487123
5.13556E-4,33.254948402,0.667999266,0.072062084,0.28113879,0.176489177
5.19149E-4,33.513214781,0.671962707,0.071600148,0.283511269,0.17664718
5.26114E-4,33.77503924,0.676831328,0.071138211,0.284697509,0.179649234
5.29912E-4,34.039077819,0.67945625,0.070676275,0.288256228,0.180123242
5.32009E-4,34.251663298,0.680895979,0.070306726,0.290628707,0.182177279
5.36101E-4,34.519163733,0.683687465,0.069844789,0.294187426,0.183283299
5.40656E-4,34.788522277,0.686765703,0.069382853,0.297746145,0.184231316
5.42286E-4,35.005287004,0.687859676,0.069013304,0.302491103,0.195449518
5.47349E-4,35.278067238,0.691234785,0.068551367,0.308422301,0.196555538
5.5411E-4,35.553560509,0.695684274,0.068089431,0.31316726,0.197977564
5.57852E-4,35.776229742,0.698119491,0.067719882,0.315539739,0.198135566
5.64702E-4,36.001421833,0.702526849,0.067350333,0.317912218,0.198293569
5.66242E-4,36.284163505,0.703508508,0.066888396,0.321470937,0.198451572
5.6889E-4,36.511316347,0.705189799,0.066518847,0.322657177,0.199241586
5.72444E-4,36.796990154,0.707430632,0.066056911,0.325029656,0.199241586
5.76088E-4,37.026758007,0.709710496,0.065687361,0.327402135,0.200031601
5.80255E-4,37.257802457,0.712295915,0.065317812,0.329774614,0.200189603
5.85502E-4,37.5493997,0.715519153,0.064855876,0.332147094,0.202401643
5.87846E-4,37.784138893,0.716947243,0.064486327,0.334519573,0.202401643
5.94256E-4,38.021199089,0.720815942,0.064116778,0.338078292,0.202559646
5.95896E-4,38.259136114,0.721797594,0.063747228,0.341637011,0.206035709
6.01302E-4,38.558403699,0.725007615,0.063285292,0.34282325,0.27113288
6.09609E-4,38.801596015,0.729868951,0.062915743,0.34400949,0.271448886
6.12039E-4,39.046125532,0.731274387,0.062546194,0.347568209,0.273660926
6.15892E-4,39.291939536,0.73348848,0.062176644,0.351126928,0.275872966
6.22019E-4,39.540059347,0.736971142,0.061807095,0.354685647,0.276188971
6.26961E-4,39.790054649,0.739747648,0.061437546,0.357058126,0.284879128
6.30583E-4,40.041852702,0.741763342,0.061067997,0.359430605,0.289145205
6.34395E-4,40.294968176,0.74386865,0.060698448,0.361803084,0.295465318
6.37833E-4,40.549550115,0.745752284,0.060328899,0.365361803,0.399115184
6.40543E-4,40.786376295,0.747227247,0.05995935,0.366548043,0.399115184
6.41538E-4,41.061888879,0.74776643,0.0595898,0.368920522,0.400695213
6.43166E-4,41.254609099,0.748646702,0.059312639,0.371293001,0.404803286
6.45735E-4,41.512481644,0.750028992,0.058943089,0.372479241,0.404803286
6.48955E-4,41.771606942,0.751751331,0.05857354,0.37485172,0.406225312
6.51381E-4,42.031864026,0.753040932,0.058203991,0.377224199,0.406699321
6.55076E-4,42.293086123,0.754992624,0.057834442,0.379596679,0.407015326
6.5864E-4,42.556002728,0.756860282,0.057464893,0.384341637,0.407647338
6.61578E-4,42.754070551,0.7583888,0.057187731,0.385527877,0.40780534
6.65307E-4,43.019827907,0.760315909,0.056818182,0.387900356,0.408279349
6.69726E-4,43.287074615,0.762579106,0.056448633,0.391459075,0.408753358
6.75107E-4,43.556106485,0.765306429,0.056079084,0.395017794,0.411755412
6.8112E-4,43.760132922,0.768316676,0.055801922,0.397390273,0.419813557
6.86174E-4,44.033673513,0.770817131,0.055432373,0.402135231,0.42502765
6.88633E-4,44.308766407,0.772023751,0.055062823,0.40569395,0.42613367
6.89333E-4,44.515546267,0.772366155,0.054785661,0.408066429,0.426607679
6.92393E-4,44.791952123,0.773856991,0.054416112,0.410438909,0.426607679
6.95383E-4,45.069496989,0.775304141,0.054046563,0.413997628,0.458208248
6.98009E-4,45.278753391,0.77656732,0.053769401,0.417556346,0.458524253
6.99504E-4,45.558176398,0.777283062,0.053399852,0.419928826,0.458840259
7.02099E-4,45.768539639,0.778520848,0.05312269,0.423487544,0.458840259
7.05013E-4,46.050244961,0.779902113,0.052753141,0.428232503,0.474008532
7.07046E-4,46.26223992,0.780860453,0.052475979,0.430604982,0.474008532
7.13337E-4,46.546994986,0.783800609,0.05210643,0.434163701,0.477484595
7.14486E-4,46.761174305,0.784333496,0.051829268,0.43653618,0.4778006
7.16808E-4,47.047570655,0.785405758,0.051459719,0.441281139,0.484910728
7.1958E-4,47.263027454,0.786679052,0.051182557,0.442467378,0.484910728
7.21423E-4,47.551352512,0.787521727,0.050813008,0.446026097,0.486174751
7.24507E-4,47.768330243,0.788923803,0.050535846,0.448398577,0.488228788
7.27079E-4,48.058774349,0.790086334,0.050166297,0.451957295,0.488386791
7.27744E-4,48.277077738,0.790386061,0.049889135,0.455516014,0.489176805
7.28704E-4,48.568413686,0.790817508,0.049519586,0.459074733,0.494074893
7.32561E-4,48.787718901,0.7925425,0.049242424,0.462633452,0.494864908
7.38416E-4,49.009081718,0.795134051,0.048965262,0.463819692,0.495338916
7.41346E-4,49.30512976,0.796418791,0.048595713,0.46737841,0.495496919
7.42733E-4,49.527812085,0.797024262,0.048318551,0.470937129,0.49834097
7.45241E-4,49.751195642,0.79811443,0.04804139,0.474495848,0.501501027
7.4799E-4,50.049902057,0.799302172,0.04767184,0.476868327,0.501975036
7.52078E-4,50.275048916,0.801056305,0.047394678,0.480427046,0.503081055
7.5472E-4,50.501046908,0.802181344,0.047117517,0.483985765,0.504029073
7.56711E-4,50.803626648,0.80302537,0.046747967,0.487544484,0.516827303
7.59783E-4,51.031513912,0.804319951,0.046470806,0.489916963,0.519355348
7.63457E-4,51.260342306,0.805857797,0.046193644,0.492289442,0.534049613
7.66523E-4,51.566601878,0.807131601,0.045824095,0.494661922,0.537999684
7.67983E-4,51.796805216,0.807735043,0.045546933,0.497034401,0.541159741
