X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-71.8721,41.3109,train,7.787006959615735E-4,35.931856938584794,0.6834406233516939
-76.7022,38.7844,train,0.0010042658258582545,52.29600098853774,0.7731427094747698
-88.6493,48.0298,train,1.145659068601453E-5,1.1685035265659631,0.0167805194599151
-73.2139,44.6199,train,1.654359154585205E-5,1.6474929621501446,0.02414091593549328
-70.9255,42.3273,train,4.7268096345699345E-4,19.81961687720398,0.5025263172799537
-77.4015,39.3502,train,0.0014386504408703215,89.77520830189916,0.8805763423930811
-75.661,39.796,train,0.00107264544394405,58.42396545223527,0.7949373879479108
-84.4479,33.9123,train,6.886145499715919E-5,5.197937456328643,0.09671532785930692
-77.8049,39.4855,train,0.0012097279852722582,71.0927102104097,0.8325263175213728
-77.793,39.472,train,0.0014337207197780912,89.63131739124087,0.8797035428803077
-75.6867,38.1455,train,0.0010115754457813782,53.50514372535822,0.775578975059726
-75.6374,39.7794,train,0.001081444866889151,59.600733936657754,0.7975855274329132
-82.445,35.617,train,1.4423155773814656E-4,8.78700443366172,0.19188361129867293
-76.135361,38.905629,train,9.56832466191977E-4,48.754732286982495,0.7566777924917069
-82.4733,36.3887,train,2.7257705521219466E-4,13.475043864770635,0.33144228284670174
-77.0562,38.6934,train,0.0011973785413105134,69.76886150624932,0.8294432663767584
-77.3395,39.0688,train,0.0014774573766870348,91.820101794407,0.8872295523955863
-75.6498,38.15,train,9.782345766589037E-4,50.038604953622624,0.7642498024607669
-78.6702,37.8462,train,4.2350485154901945E-4,18.17860699335844,0.46504517125899814
-76.7755,39.1557,train,0.0012956818021731616,78.37851870681403,0.8524951576348653
-75.136,38.554,train,7.930301526258433E-4,36.96160919438968,0.6900706663786289
-75.391,40.032,train,0.001041456659651322,55.83126679532825,0.7852691597782656
-75.6086,40.7839,train,2.743529002619632E-4,13.542110359758714,0.33319371803916153
-77.8388,39.5251,train,9.348724853361657E-4,46.5794560781861,0.7486555439959162
-78.5369,38.9363,train,6.900500776982701E-4,29.856947961460023,0.6391510042067474
-77.152,39.3658,train,0.0012868886429970177,77.60271416358871,0.8505667701585626
-76.2228,38.7858,train,9.45696733038721E-4,47.80357341318308,0.7526422967885715
-76.8551,39.2404,train,0.0010680018621229198,58.094217696156456,0.7935259900170276
-77.8412,39.5187,train,0.0012522216385293294,74.46516945473152,0.8427153148924695
-76.3422,39.4911,train,0.0013256606892998127,81.58955617151129,0.8588845706905097
-80.4712,39.0917,train,8.914521997894723E-4,43.32165701741077,0.7320067302797383
-77.0545,38.5595,train,0.0011880172089393114,68.92646238681927,0.827068437743287
-76.8422,39.0258,train,0.001608294683229472,96.09939994985065,0.9070473503732345
-77.727,39.3785,train,0.001532326687096315,94.52365471593926,0.8960089279868187
-71.3,41.5,train,7.524094565352544E-4,34.34373467332586,0.6709049931124393
-77.8163,38.1423,train,7.997997821601479E-4,37.393340731540135,0.6931544051688519
-82.1576,36.0615,train,3.2108959062473704E-4,14.983391441631062,0.37767450053965
-76.79784,39.04942,train,0.0014906617042576235,92.56461388437728,0.8894077772205127
-79.7681,38.9498,train,0.0010464809784033438,56.31274135956972,0.7868569042567457
-76.7365,38.969,train,0.0010459719296318066,56.289352525164524,0.7866965747201389
-76.1155,39.6827,train,0.0013830549076216492,86.32884564262001,0.8703550821251865
-71.1466,42.3975,train,2.55790456812141E-4,12.842186233572109,0.31465746209023415
-76.9226,39.0219,train,0.0018381901912790561,99.35602097785639,0.93381168139739
-76.9158,38.9282,train,0.0013990100806145992,87.50794387230675,0.8733748178882786
-77.6785,39.5959,train,9.964314045944073E-4,51.663828985460086,0.7705021582257363
-75.3817,40.0908,train,0.00113633363124748,63.630283724912815,0.8133492100547357
-77.4038,39.3597,train,0.0012130757514213417,71.33492803621107,0.8333524465755855
-76.8703,39.0307,train,0.0017551037489187394,98.44129907628938,0.925168889642788
-76.1565,39.6579,train,0.0014004881751295104,87.6642397688734,0.8736509823889874
-78.3307,39.7038,train,8.323091398085521E-4,38.940421503063845,0.7075411334854127
-78.5689,39.6202,train,9.678533214621463E-4,49.23529950533225,0.760606832294107
